,month,year,state,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
397,9,1950,Kansas,68.6,72.9,-98.3802131736,38.4847081514
398,9,1950,Kentucky,68.6,71.8,-85.2904560935,37.5266674638
399,9,1950,Louisiana,78.3,79.4,-92.5856620163,31.0584069584
400,9,1950,Maine,56.6,58.9,-69.2266474552,45.3714334913
401,9,1950,Maryland,68.0,70.1,-76.7724546076,39.0369222963
402,9,1950,Massachusetts,62.1,63.9,-71.7986394244,42.2533023991
403,9,1950,Michigan,59.8,62.2,-85.4371669561,44.3506813109
404,9,1950,Minnesota,60.2,61.5,-94.3090126515,46.3163329315
405,9,1950,Mississippi,75.4,77.7,-89.6652136847,32.750866634
406,9,1950,Missouri,67.9,72.1,-92.4774101578,38.3676131565
407,9,1950,Montana,57.1,58.9,-109.645148622,47.0335364218
408,9,1950,Nebraska,64.5,67.6,-99.8108090713,41.5271489603
409,9,1950,Nevada,65.6,66.0,-116.65522549,39.3562373462
410,9,1950,New Hampshire,58.6,60.3,-71.5775941473,43.6856317461
411,9,1950,New Jersey,65.9,68.2,-74.6607541123,40.1844273633
412,9,1950,New Mexico,66.2,67.7,-106.108388616,34.4213707591
413,9,1950,New York,60.8,62.5,-75.5031182762,42.9403901101
414,9,1950,North Carolina,71.4,72.9,-79.3723797543,35.5415341226
415,9,1950,North Dakota,60.3,61.6,-100.469321077,47.446338517
416,9,1950,Ohio,65.6,67.8,-82.7900611953,40.291452206
417,9,1950,Oklahoma,72.9,77.0,-97.5082927121,35.5834856477
418,9,1950,Oregon,61.5,60.6,-120.555413394,43.9366481606
419,9,1950,Pennsylvania,63.2,65.0,-77.7995595623,40.8738378455
420,9,1950,Rhode Island,63.4,65.3,-71.5536120535,41.6760813901
421,9,1950,South Carolina,74.4,76.2,-80.8961396866,33.9079742468
422,9,1950,South Dakota,63.1,65.3,-100.230507516,44.4361607025
423,9,1950,Tennessee,69.8,73.1,-86.3433803654,35.8429870949
424,9,1950,Texas,77.6,78.8,-99.3506971451,31.4844643819
425,9,1950,Utah,64.0,65.0,-111.678216374,39.3237947509
426,9,1950,Vermont,57.6,59.8,-72.6626493581,44.0751958252
427,9,1950,Virginia,68.4,70.1,-78.8122544727,37.5150238913
428,9,1950,Washington,61.4,60.3,-120.446866425,47.3809688818
429,9,1950,West Virginia,65.8,67.4,-80.6137119661,38.6425987436
430,9,1950,Wisconsin,59.6,62.3,-90.0116942643,44.6380301915
431,9,1950,Wyoming,56.3,58.5,-107.551454075,42.999642032
432,10,1950,Alabama,69.1,69.3,-86.8283719359,32.7898321918
433,10,1950,Arizona,68.1,66.5,-111.664418336,34.2931098705
434,10,1950,Arkansas,67.8,67.3,-92.4392676639,34.8997453322
435,10,1950,California,64.6,64.1,-119.610698951,37.2460706736
436,10,1950,Colorado,54.1,51.9,-105.547824721,38.9985518194
437,10,1950,Connecticut,55.8,56.3,-72.7257060428,41.6202863352
438,10,1950,Delaware,61.3,61.9,-75.4004040929,38.8870164548
439,10,1950,Florida,76.0,75.6,-81.7974638723,28.6284392647
440,10,1950,Georgia,69.4,69.4,-83.4463418309,32.6492290722
441,10,1950,Idaho,50.8,49.4,-114.659382348,44.0890895052
442,10,1950,Illinois,61.9,60.4,-89.1983967614,40.0650409125
443,10,1950,Indiana,60.8,59.7,-86.2756397346,39.9081412284
444,10,1950,Iowa,59.2,57.2,-93.5000649605,42.0746268788
445,10,1950,Kansas,63.6,62.6,-98.3802131736,38.4847081514
446,10,1950,Kentucky,63.5,62.8,-85.2904560935,37.5266674638
447,10,1950,Louisiana,72.7,72.3,-92.5856620163,31.0584069584
448,10,1950,Maine,47.8,49.5,-69.2266474552,45.3714334913
449,10,1950,Maryland,60.7,61.4,-76.7724546076,39.0369222963
450,10,1950,Massachusetts,54.6,55.1,-71.7986394244,42.2533023991
451,10,1950,Michigan,54.0,53.0,-85.4371669561,44.3506813109
452,10,1950,Minnesota,52.9,50.9,-94.3090126515,46.3163329315
453,10,1950,Mississippi,70.0,69.8,-89.6652136847,32.750866634
454,10,1950,Missouri,63.8,62.6,-92.4774101578,38.3676131565
455,10,1950,Montana,48.9,48.5,-109.645148622,47.0335364218
456,10,1950,Nebraska,57.8,56.8,-99.8108090713,41.5271489603
457,10,1950,Nevada,58.0,56.3,-116.65522549,39.3562373462
458,10,1950,New Hampshire,50.6,51.2,-71.5775941473,43.6856317461
459,10,1950,New Jersey,59.0,59.5,-74.6607541123,40.1844273633
460,10,1950,New Mexico,61.3,59.3,-106.108388616,34.4213707591
461,10,1950,New York,53.2,53.4,-75.5031182762,42.9403901101
462,10,1950,North Carolina,65.6,64.9,-79.3723797543,35.5415341226
463,10,1950,North Dakota,51.5,50.1,-100.469321077,47.446338517
464,10,1950,Ohio,59.3,58.7,-82.7900611953,40.291452206
465,10,1950,Oklahoma,68.2,67.4,-97.5082927121,35.5834856477
466,10,1950,Oregon,53.4,52.7,-120.555413394,43.9366481606
467,10,1950,Pennsylvania,56.0,56.2,-77.7995595623,40.8738378455
468,10,1950,Rhode Island,56.4,56.9,-71.5536120535,41.6760813901
469,10,1950,South Carolina,68.6,68.4,-80.8961396866,33.9079742468
470,10,1950,South Dakota,55.2,54.0,-100.230507516,44.4361607025
471,10,1950,Tennessee,64.9,64.4,-86.3433803654,35.8429870949
472,10,1950,Texas,72.4,71.0,-99.3506971451,31.4844643819
473,10,1950,Utah,57.0,54.7,-111.678216374,39.3237947509
474,10,1950,Vermont,49.9,50.6,-72.6626493581,44.0751958252
475,10,1950,Virginia,61.9,61.6,-78.8122544727,37.5150238913
476,10,1950,Washington,51.8,52.1,-120.446866425,47.3809688818
477,10,1950,West Virginia,59.5,58.9,-80.6137119661,38.6425987436
478,10,1950,Wisconsin,54.0,52.4,-90.0116942643,44.6380301915
479,10,1950,Wyoming,49.4,48.0,-107.551454075,42.999642032
480,11,1950,Alabama,57.4,58.7,-86.8283719359,32.7898321918
481,11,1950,Arizona,59.8,55.0,-111.664418336,34.2931098705
482,11,1950,Arkansas,56.0,55.8,-92.4392676639,34.8997453322
483,11,1950,California,57.5,54.5,-119.610698951,37.2460706736
484,11,1950,Colorado,43.7,40.0,-105.547824721,38.9985518194
485,11,1950,Connecticut,48.0,45.6,-72.7257060428,41.6202863352
486,11,1950,Delaware,52.4,51.1,-75.4004040929,38.8870164548
487,11,1950,Florida,67.1,68.3,-81.7974638723,28.6284392647
488,11,1950,Georgia,58.0,59.2,-83.4463418309,32.6492290722
489,11,1950,Idaho,40.2,37.8,-114.659382348,44.0890895052
490,11,1950,Illinois,47.0,47.8,-89.1983967614,40.0650409125
491,11,1950,Indiana,46.6,47.4,-86.2756397346,39.9081412284
492,11,1950,Iowa,43.8,43.6,-93.5000649605,42.0746268788
493,11,1950,Kansas,50.4,49.2,-98.3802131736,38.4847081514
494,11,1950,Kentucky,50.2,51.1,-85.2904560935,37.5266674638
495,11,1950,Louisiana,62.0,62.4,-92.5856620163,31.0584069584
496,11,1950,Maine,41.0,38.3,-69.2266474552,45.3714334913
497,11,1950,Maryland,51.0,50.3,-76.7724546076,39.0369222963
498,11,1950,Massachusetts,47.4,44.7,-71.7986394244,42.2533023991
499,11,1950,Michigan,40.8,41.0,-85.4371669561,44.3506813109
500,11,1950,Minnesota,35.4,36.5,-94.3090126515,46.3163329315
501,11,1950,Mississippi,58.4,59.1,-89.6652136847,32.750866634
502,11,1950,Missouri,50.3,50.3,-92.4774101578,38.3676131565
503,11,1950,Montana,35.6,36.4,-109.645148622,47.0335364218
504,11,1950,Nebraska,44.4,43.4,-99.8108090713,41.5271489603
505,11,1950,Nevada,49.0,44.8,-116.65522549,39.3562373462
506,11,1950,New Hampshire,43.1,40.0,-71.5775941473,43.6856317461
507,11,1950,New Jersey,50.4,48.6,-74.6607541123,40.1844273633
508,11,1950,New Mexico,52.0,48.0,-106.108388616,34.4213707591
509,11,1950,New York,44.2,42.2,-75.5031182762,42.9403901101
510,11,1950,North Carolina,54.4,54.4,-79.3723797543,35.5415341226
511,11,1950,North Dakota,33.1,35.2,-100.469321077,47.446338517
512,11,1950,Ohio,45.9,46.8,-82.7900611953,40.291452206
513,11,1950,Oklahoma,56.2,55.0,-97.5082927121,35.5834856477
514,11,1950,Oregon,44.6,42.9,-120.555413394,43.9366481606
515,11,1950,Pennsylvania,45.6,45.0,-77.7995595623,40.8738378455
516,11,1950,Rhode Island,49.2,46.7,-71.5536120535,41.6760813901
517,11,1950,South Carolina,57.6,58.2,-80.8961396866,33.9079742468
518,11,1950,South Dakota,39.7,39.8,-100.230507516,44.4361607025
519,11,1950,Tennessee,52.0,53.0,-86.3433803654,35.8429870949
520,11,1950,Texas,62.1,60.3,-99.3506971451,31.4844643819
521,11,1950,Utah,46.6,42.4,-111.678216374,39.3237947509
522,11,1950,Vermont,42.4,39.2,-72.6626493581,44.0751958252
523,11,1950,Virginia,51.0,50.8,-78.8122544727,37.5150238913
524,11,1950,Washington,40.8,41.8,-120.446866425,47.3809688818
525,11,1950,West Virginia,47.3,47.7,-80.6137119661,38.6425987436
526,11,1950,Wisconsin,38.8,39.2,-90.0116942643,44.6380301915
527,11,1950,Wyoming,38.2,35.8,-107.551454075,42.999642032
528,12,1950,Alabama,44.9,50.0,-86.8283719359,32.7898321918
529,12,1950,Arizona,50.0,45.3,-111.664418336,34.2931098705
530,12,1950,Arkansas,41.9,45.7,-92.4392676639,34.8997453322
531,12,1950,California,50.9,46.3,-119.610698951,37.2460706736
532,12,1950,Colorado,32.8,29.4,-105.547824721,38.9985518194
533,12,1950,Connecticut,36.2,34.7,-72.7257060428,41.6202863352
534,12,1950,Delaware,39.9,40.9,-75.4004040929,38.8870164548
535,12,1950,Florida,57.5,61.5,-81.7974638723,28.6284392647
536,12,1950,Georgia,45.8,50.7,-83.4463418309,32.6492290722
537,12,1950,Idaho,31.8,27.8,-114.659382348,44.0890895052
538,12,1950,Illinois,28.0,35.1,-89.1983967614,40.0650409125
539,12,1950,Indiana,29.2,35.7,-86.2756397346,39.9081412284
540,12,1950,Iowa,24.1,29.2,-93.5000649605,42.0746268788
541,12,1950,Kansas,36.0,36.8,-98.3802131736,38.4847081514
542,12,1950,Kentucky,34.9,40.8,-85.2904560935,37.5266674638
543,12,1950,Louisiana,51.4,54.1,-92.5856620163,31.0584069584
544,12,1950,Maine,30.3,25.5,-69.2266474552,45.3714334913
545,12,1950,Maryland,38.3,40.1,-76.7724546076,39.0369222963
546,12,1950,Massachusetts,36.2,33.7,-71.7986394244,42.2533023991
547,12,1950,Michigan,25.2,29.0,-85.4371669561,44.3506813109
548,12,1950,Minnesota,14.8,20.4,-94.3090126515,46.3163329315
549,12,1950,Mississippi,46.0,50.4,-89.6652136847,32.750866634
550,12,1950,Missouri,33.7,38.3,-92.4774101578,38.3676131565
551,12,1950,Montana,25.4,25.1,-109.645148622,47.0335364218
552,12,1950,Nebraska,30.6,30.6,-99.8108090713,41.5271489603
553,12,1950,Nevada,40.8,35.0,-116.65522549,39.3562373462
554,12,1950,New Hampshire,31.6,28.0,-71.5775941473,43.6856317461
555,12,1950,New Jersey,37.7,38.1,-74.6607541123,40.1844273633
556,12,1950,New Mexico,41.4,38.2,-106.108388616,34.4213707591
557,12,1950,New York,30.4,30.4,-75.5031182762,42.9403901101
558,12,1950,North Carolina,41.4,45.3,-79.3723797543,35.5415341226
559,12,1950,North Dakota,14.6,19.6,-100.469321077,47.446338517
560,12,1950,Ohio,29.9,35.6,-82.7900611953,40.291452206
561,12,1950,Oklahoma,42.0,43.7,-97.5082927121,35.5834856477
562,12,1950,Oregon,39.4,34.8,-120.555413394,43.9366481606
563,12,1950,Pennsylvania,31.5,34.1,-77.7995595623,40.8738378455
564,12,1950,Rhode Island,38.6,36.2,-71.5536120535,41.6760813901
565,12,1950,South Carolina,45.0,49.4,-80.8961396866,33.9079742468
566,12,1950,South Dakota,23.8,25.6,-100.230507516,44.4361607025
567,12,1950,Tennessee,37.6,43.3,-86.3433803654,35.8429870949
568,12,1950,Texas,50.8,50.8,-99.3506971451,31.4844643819
569,12,1950,Utah,36.0,31.5,-111.678216374,39.3237947509
570,12,1950,Vermont,30.1,26.7,-72.6626493581,44.0751958252
571,12,1950,Virginia,38.0,41.1,-78.8122544727,37.5150238913
572,12,1950,Washington,36.0,33.7,-120.446866425,47.3809688818
573,12,1950,West Virginia,33.3,37.6,-80.6137119661,38.6425987436
574,12,1950,Wisconsin,19.0,24.9,-90.0116942643,44.6380301915
575,12,1950,Wyoming,28.0,24.9,-107.551454075,42.999642032
576,1,1951,Alabama,44.0,45.8,-86.8283719359,32.7898321918
577,1,1951,Arizona,43.8,41.0,-111.664418336,34.2931098705
578,1,1951,Arkansas,39.2,40.5,-92.4392676639,34.8997453322
579,1,1951,California,45.2,42.7,-119.610698951,37.2460706736
580,1,1951,Colorado,26.8,24.5,-105.547824721,38.9985518194
581,1,1951,Connecticut,29.7,27.3,-72.7257060428,41.6202863352
582,1,1951,Delaware,35.0,34.8,-75.4004040929,38.8870164548
583,1,1951,Florida,56.0,58.2,-81.7974638723,28.6284392647
584,1,1951,Georgia,44.5,46.6,-83.4463418309,32.6492290722
585,1,1951,Idaho,25.4,22.9,-114.659382348,44.0890895052
586,1,1951,Illinois,23.9,27.4,-89.1983967614,40.0650409125
587,1,1951,Indiana,25.8,28.4,-86.2756397346,39.9081412284
588,1,1951,Iowa,16.4,20.2,-93.5000649605,42.0746268788
589,1,1951,Kansas,30.6,30.2,-98.3802131736,38.4847081514
590,1,1951,Kentucky,33.2,35.0,-85.2904560935,37.5266674638
591,1,1951,Louisiana,49.4,50.2,-92.5856620163,31.0584069584
592,1,1951,Maine,20.5,15.9,-69.2266474552,45.3714334913
593,1,1951,Maryland,33.8,33.9,-76.7724546076,39.0369222963
594,1,1951,Massachusetts,29.1,26.1,-71.7986394244,42.2533023991
595,1,1951,Michigan,19.2,20.7,-85.4371669561,44.3506813109
596,1,1951,Minnesota,4.8,9.7,-94.3090126515,46.3163329315
597,1,1951,Mississippi,44.6,46.1,-89.6652136847,32.750866634
598,1,1951,Missouri,29.9,31.3,-92.4774101578,38.3676131565
599,1,1951,Montana,19.0,18.8,-109.645148622,47.0335364218
600,1,1951,Nebraska,24.6,23.8,-99.8108090713,41.5271489603
601,1,1951,Nevada,34.8,30.6,-116.65522549,39.3562373462
602,1,1951,New Hampshire,23.2,19.4,-71.5775941473,43.6856317461
603,1,1951,New Jersey,32.0,31.3,-74.6607541123,40.1844273633
604,1,1951,New Mexico,36.1,34.0,-106.108388616,34.4213707591
605,1,1951,New York,23.2,22.2,-75.5031182762,42.9403901101
606,1,1951,North Carolina,39.0,40.8,-79.3723797543,35.5415341226
607,1,1951,North Dakota,5.4,9.6,-100.469321077,47.446338517
608,1,1951,Ohio,26.8,28.7,-82.7900611953,40.291452206
609,1,1951,Oklahoma,37.6,37.8,-97.5082927121,35.5834856477
610,1,1951,Oregon,34.2,31.0,-120.555413394,43.9366481606
611,1,1951,Pennsylvania,26.6,27.1,-77.7995595623,40.8738378455
612,1,1951,Rhode Island,32.4,29.1,-71.5536120535,41.6760813901
613,1,1951,South Carolina,42.8,45.2,-80.8961396866,33.9079742468
614,1,1951,South Dakota,16.4,17.4,-100.230507516,44.4361607025
615,1,1951,Tennessee,36.4,38.3,-86.3433803654,35.8429870949
616,1,1951,Texas,46.3,46.2,-99.3506971451,31.4844643819
617,1,1951,Utah,29.6,26.2,-111.678216374,39.3237947509
618,1,1951,Vermont,21.2,17.8,-72.6626493581,44.0751958252
619,1,1951,Virginia,35.0,35.8,-78.8122544727,37.5150238913
620,1,1951,Washington,32.1,29.5,-120.446866425,47.3809688818
621,1,1951,West Virginia,30.8,31.8,-80.6137119661,38.6425987436
622,1,1951,Wisconsin,10.4,15.4,-90.0116942643,44.6380301915
623,1,1951,Wyoming,21.4,19.6,-107.551454075,42.999642032
624,2,1951,Alabama,48.0,46.5,-86.8283719359,32.7898321918
625,2,1951,Arizona,42.4,42.7,-111.664418336,34.2931098705
626,2,1951,Arkansas,42.2,41.2,-92.4392676639,34.8997453322
627,2,1951,California,43.4,43.9,-119.610698951,37.2460706736
628,2,1951,Colorado,26.0,25.6,-105.547824721,38.9985518194
629,2,1951,Connecticut,30.0,25.8,-72.7257060428,41.6202863352
630,2,1951,Delaware,36.5,33.8,-75.4004040929,38.8870164548
631,2,1951,Florida,57.7,58.6,-81.7974638723,28.6284392647
632,2,1951,Georgia,48.1,47.4,-83.4463418309,32.6492290722
633,2,1951,Idaho,24.2,24.2,-114.659382348,44.0890895052
634,2,1951,Illinois,27.8,27.2,-89.1983967614,40.0650409125
635,2,1951,Indiana,29.2,28.0,-86.2756397346,39.9081412284
636,2,1951,Iowa,19.4,20.2,-93.5000649605,42.0746268788
637,2,1951,Kansas,32.2,31.2,-98.3802131736,38.4847081514
638,2,1951,Kentucky,36.4,35.1,-85.2904560935,37.5266674638
639,2,1951,Louisiana,51.8,50.8,-92.5856620163,31.0584069584
640,2,1951,Maine,18.8,14.1,-69.2266474552,45.3714334913
641,2,1951,Maryland,35.6,33.1,-76.7724546076,39.0369222963
642,2,1951,Massachusetts,29.2,24.5,-71.7986394244,42.2533023991
643,2,1951,Michigan,19.8,18.7,-85.4371669561,44.3506813109
644,2,1951,Minnesota,8.0,9.2,-94.3090126515,46.3163329315
645,2,1951,Mississippi,48.1,46.7,-89.6652136847,32.750866634
646,2,1951,Missouri,32.8,31.6,-92.4774101578,38.3676131565
647,2,1951,Montana,16.8,19.0,-109.645148622,47.0335364218
648,2,1951,Nebraska,25.8,24.4,-99.8108090713,41.5271489603
649,2,1951,Nevada,33.0,32.0,-116.65522549,39.3562373462
650,2,1951,New Hampshire,22.5,17.8,-71.5775941473,43.6856317461
651,2,1951,New Jersey,33.4,30.1,-74.6607541123,40.1844273633
652,2,1951,New Mexico,35.4,35.7,-106.108388616,34.4213707591
653,2,1951,New York,23.6,20.2,-75.5031182762,42.9403901101
654,2,1951,North Carolina,42.3,41.0,-79.3723797543,35.5415341226
655,2,1951,North Dakota,6.4,9.2,-100.469321077,47.446338517
656,2,1951,Ohio,29.6,28.0,-82.7900611953,40.291452206
657,2,1951,Oklahoma,40.0,38.9,-97.5082927121,35.5834856477
658,2,1951,Oregon,32.2,32.2,-120.555413394,43.9366481606
659,2,1951,Pennsylvania,28.6,25.9,-77.7995595623,40.8738378455
660,2,1951,Rhode Island,32.4,27.5,-71.5536120535,41.6760813901
661,2,1951,South Carolina,46.2,45.8,-80.8961396866,33.9079742468
662,2,1951,South Dakota,18.6,17.5,-100.230507516,44.4361607025
663,2,1951,Tennessee,40.2,38.6,-86.3433803654,35.8429870949
664,2,1951,Texas,47.4,47.5,-99.3506971451,31.4844643819
665,2,1951,Utah,28.8,27.8,-111.678216374,39.3237947509
666,2,1951,Vermont,20.4,15.9,-72.6626493581,44.0751958252
667,2,1951,Virginia,37.8,35.7,-78.8122544727,37.5150238913
668,2,1951,Washington,30.5,30.7,-120.446866425,47.3809688818
669,2,1951,West Virginia,33.8,31.6,-80.6137119661,38.6425987436
670,2,1951,Wisconsin,12.8,14.5,-90.0116942643,44.6380301915
671,2,1951,Wyoming,20.8,20.3,-107.551454075,42.999642032
672,3,1951,Alabama,52.7,51.6,-86.8283719359,32.7898321918
673,3,1951,Arizona,46.2,47.0,-111.664418336,34.2931098705
674,3,1951,Arkansas,47.2,47.2,-92.4392676639,34.8997453322
675,3,1951,California,46.3,47.1,-119.610698951,37.2460706736
676,3,1951,Colorado,30.2,30.5,-105.547824721,38.9985518194
677,3,1951,Connecticut,33.6,30.8,-72.7257060428,41.6202863352
678,3,1951,Delaware,39.3,38.5,-75.4004040929,38.8870164548
679,3,1951,Florida,61.1,61.7,-81.7974638723,28.6284392647
680,3,1951,Georgia,52.2,52.0,-83.4463418309,32.6492290722
681,3,1951,Idaho,27.8,29.6,-114.659382348,44.0890895052
682,3,1951,Illinois,32.8,34.5,-89.1983967614,40.0650409125
683,3,1951,Indiana,33.5,34.5,-86.2756397346,39.9081412284
684,3,1951,Iowa,24.4,28.6,-93.5000649605,42.0746268788
685,3,1951,Kansas,36.8,38.0,-98.3802131736,38.4847081514
686,3,1951,Kentucky,40.3,40.9,-85.2904560935,37.5266674638
687,3,1951,Louisiana,56.4,55.8,-92.5856620163,31.0584069584
688,3,1951,Maine,23.6,20.4,-69.2266474552,45.3714334913
689,3,1951,Maryland,38.8,38.1,-76.7724546076,39.0369222963
690,3,1951,Massachusetts,32.8,29.7,-71.7986394244,42.2533023991
691,3,1951,Michigan,24.8,24.1,-85.4371669561,44.3506813109
692,3,1951,Minnesota,15.1,18.7,-94.3090126515,46.3163329315
693,3,1951,Mississippi,52.9,52.0,-89.6652136847,32.750866634
694,3,1951,Missouri,37.2,38.7,-92.4774101578,38.3676131565
695,3,1951,Montana,19.4,25.4,-109.645148622,47.0335364218
696,3,1951,Nebraska,29.6,31.3,-99.8108090713,41.5271489603
697,3,1951,Nevada,36.1,36.8,-116.65522549,39.3562373462
698,3,1951,New Hampshire,27.0,23.7,-71.5775941473,43.6856317461
699,3,1951,New Jersey,36.6,34.9,-74.6607541123,40.1844273633
700,3,1951,New Mexico,39.8,40.6,-106.108388616,34.4213707591
701,3,1951,New York,28.0,25.7,-75.5031182762,42.9403901101
702,3,1951,North Carolina,46.0,45.6,-79.3723797543,35.5415341226
703,3,1951,North Dakota,11.2,18.3,-100.469321077,47.446338517
704,3,1951,Ohio,33.8,33.7,-82.7900611953,40.291452206
705,3,1951,Oklahoma,45.1,45.3,-97.5082927121,35.5834856477
706,3,1951,Oregon,34.4,36.2,-120.555413394,43.9366481606
707,3,1951,Pennsylvania,32.5,31.2,-77.7995595623,40.8738378455
708,3,1951,Rhode Island,35.2,32.0,-71.5536120535,41.6760813901
709,3,1951,South Carolina,50.5,50.3,-80.8961396866,33.9079742468
710,3,1951,South Dakota,21.6,25.4,-100.230507516,44.4361607025
711,3,1951,Tennessee,44.8,44.3,-86.3433803654,35.8429870949
712,3,1951,Texas,52.7,52.9,-99.3506971451,31.4844643819
713,3,1951,Utah,33.2,33.8,-111.678216374,39.3237947509
714,3,1951,Vermont,25.2,21.9,-72.6626493581,44.0751958252
715,3,1951,Virginia,41.1,40.7,-78.8122544727,37.5150238913
716,3,1951,Washington,33.0,35.8,-120.446866425,47.3809688818
717,3,1951,West Virginia,37.6,36.8,-80.6137119661,38.6425987436
718,3,1951,Wisconsin,19.6,22.3,-90.0116942643,44.6380301915
719,3,1951,Wyoming,25.0,25.6,-107.551454075,42.999642032
720,4,1951,Alabama,58.6,59.0,-86.8283719359,32.7898321918
721,4,1951,Arizona,52.3,53.1,-111.664418336,34.2931098705
722,4,1951,Arkansas,54.2,55.9,-92.4392676639,34.8997453322
723,4,1951,California,51.6,51.4,-119.610698951,37.2460706736
724,4,1951,Colorado,36.2,38.1,-105.547824721,38.9985518194
725,4,1951,Connecticut,42.4,40.7,-72.7257060428,41.6202863352
726,4,1951,Delaware,47.2,47.4,-75.4004040929,38.8870164548
727,4,1951,Florida,65.9,66.6,-81.7974638723,28.6284392647
728,4,1951,Georgia,58.4,59.2,-83.4463418309,32.6492290722
729,4,1951,Idaho,35.2,36.8,-114.659382348,44.0890895052
730,4,1951,Illinois,42.2,45.6,-89.1983967614,40.0650409125
731,4,1951,Indiana,42.8,45.1,-86.2756397346,39.9081412284
732,4,1951,Iowa,34.7,41.4,-93.5000649605,42.0746268788
733,4,1951,Kansas,44.0,47.9,-98.3802131736,38.4847081514
734,4,1951,Kentucky,48.2,50.3,-85.2904560935,37.5266674638
735,4,1951,Louisiana,61.6,62.6,-92.5856620163,31.0584069584
736,4,1951,Maine,34.5,32.1,-69.2266474552,45.3714334913
737,4,1951,Maryland,47.0,47.3,-76.7724546076,39.0369222963
738,4,1951,Massachusetts,41.3,39.4,-71.7986394244,42.2533023991
739,4,1951,Michigan,35.1,35.4,-85.4371669561,44.3506813109
740,4,1951,Minnesota,27.6,33.4,-94.3090126515,46.3163329315
741,4,1951,Mississippi,59.0,59.6,-89.6652136847,32.750866634
742,4,1951,Missouri,45.2,49.1,-92.4774101578,38.3676131565
743,4,1951,Montana,28.0,35.1,-109.645148622,47.0335364218
